"","SAMPLE_ID","CLAY","SILT","SAND","SOC","CaCO3","N","P","K","CEC","GPS_PROJ","GPS_LAT","GPS_LONG","LC1","LC2","LU1","LU2","MINERAL","COUNTRY"
"1426","8430",21,60,19,14.2,316,1.4,12.6,160.8,13.8,"WGS84",43.91672,4.192628,"F00","8","U317","8","mineral","FRANCE"
"1427","8431",30,40,30,16.5,57,1.9,41.3,580.2,19.2,"WGS84",44.04394,4.20467,"B82","F00","U111","8","mineral","FRANCE"
"1428","8432",30,26,44,54.9,317,3.7,26.1,477,24.5,"WGS84",44.04112,4.154959,"B43","8","U111","8","mineral","FRANCE"
"1429","8433",15,69,16,19.8,0,2,28,437.6,7.7,"WGS84",48.218611,-0.79128,"E20","8","U111","8","mineral","FRANCE"
"1430","8434",18,45,37,39.4,0,3.7,72,267.8,9.9,"WGS84",48.328414,-0.405751,"E20","8","U111","8","mineral","FRANCE"
"1431","8435",13,44,43,32.1,0,2.7,101.6,442.1,7,"WGS84",47.80191,-0.783533,"E20","8","U111","8","mineral","FRANCE"
"1432","8436",14,32,54,11,1,1.3,34.5,270.8,6.2,"WGS84",47.825648,-0.734379,"B16","8","U111","8","mineral","FRANCE"
"1433","8437",17,73,10,70.2,0,3.2,0,87.1,7.6,"WGS84",48.038229,-0.779806,"C30","8","U120","8","mineral","FRANCE"
"1434","8438",31,43,26,64.2,688,4,14.1,263.9,27.5,"WGS84",49.227398,4.242146,"C30","8","U120","8","mineral","FRANCE"
"1435","8439",36,46,18,21.1,745,2.2,83.1,440.4,15.8,"WGS84",49.248111,4.294825,"B22","8","U111","8","mineral","FRANCE"
"1436","8440",25,59,15,24,497,1.7,21.9,160.1,18.4,"WGS84",49.2398,4.488655,"B11","8","U111","8","mineral","FRANCE"
"1437","8443",28,36,37,20,536,1.8,70.5,402.2,12.6,"WGS84",49.284673,3.959538,"B11","8","U111","8","mineral","FRANCE"
"1438","8444",31,66,3,17.7,1,2,81,306.1,22.8,"WGS84",49.165186,3.754066,"B13","8","U111","8","mineral","FRANCE"
"1439","8446",22,70,8,15.7,5,1.7,23.3,96.7,4.6,"WGS84",48.116589,-0.905406,"B11","8","U111","8","mineral","FRANCE"
"1440","8449",18,23,59,68.6,229,6.5,20.2,711.1,23.3,"WGS84",49.359728,-1.183743,"E20","8","U111","U364","mineral","FRANCE"
"1441","8450",NA,NA,NA,472.1,0,23.1,42.1,300.7,44.7,"WGS84",49.262769,-1.244893,"E20","8","U364","U150","organic","FRANCE"
"1442","8451",36,51,13,22.9,0,2.6,33.1,207.6,17.1,"WGS84",49.235469,-1.15509,"B16","8","U111","U364","mineral","FRANCE"
"1443","8452",18,60,22,18,0,2,30,107.8,7.9,"WGS84",49.142454,-0.994943,"B16","8","U111","8","mineral","FRANCE"
"1444","8453",24,70,6,35.8,3,3.5,12.1,129.7,11.8,"WGS84",49.185988,-0.921441,"E20","8","U111","8","mineral","FRANCE"
"1445","8454",16,72,12,32,1,3.1,32.1,136,4,"WGS84",48.713514,-0.926698,"E20","8","U111","8","mineral","FRANCE"
"1446","8455",19,65,16,17.1,0,1.9,24.9,163.2,3.9,"WGS84",48.875014,-1.128203,"B16","8","U111","U150","mineral","FRANCE"
"1447","8456",24,47,29,26.5,0,2.7,119.7,475.9,10.4,"WGS84",48.895529,-1.105318,"B11","8","U111","8","mineral","FRANCE"
"1448","8457",17,75,7,16.7,0,1.9,56.4,173.6,6.6,"WGS84",48.517553,-0.883954,"B16","8","U111","8","mineral","FRANCE"
"1449","8458",16,67,18,24.6,0,2.7,21,269.1,10.6,"WGS84",48.553618,-0.891441,"E20","8","U111","8","mineral","FRANCE"
"1450","8459",16,77,7,16.2,0,1.7,42.6,276.1,7.3,"WGS84",48.575921,-1.033603,"B16","8","U111","8","mineral","FRANCE"
"1451","8460",14,83,4,18.8,0,2.1,24.1,70.4,4.8,"WGS84",48.514429,-1.102098,"B16","8","U111","8","mineral","FRANCE"
"1452","8461",11,69,21,14.6,0,1.5,23.1,194.9,7.8,"WGS84",48.543178,-1.355505,"B16","8","U111","U150","mineral","FRANCE"
"1453","8462",17,63,21,20.2,0,2.1,76.9,800.4,9.6,"WGS84",48.504521,-1.374388,"E20","8","U111","U150","mineral","FRANCE"
"1454","8462",17,63,21,20.2,0,2.1,76.9,800.4,9.6,"WGS84",48.504521,-1.374388,"E20","8","U111","U150","mineral","FRANCE"
"1455","8463",18,73,9,17,240,1.7,24.9,176.9,12.7,"WGS84",48.600089,-1.505976,"B11","8","U111","8","mineral","FRANCE"
"1456","8464",15,32,53,33.5,1,3,66.3,242.3,9.4,"WGS84",48.755976,-1.046166,"B16","8","U111","U150","mineral","FRANCE"
"1457","8465",16,79,6,23,1,2.5,29,83.2,5.3,"WGS84",48.737111,-1.234841,"E20","8","U111","U112","mineral","FRANCE"
"1458","8466",15,76,9,29.6,0,3.2,31.2,70.1,11.4,"WGS84",48.824254,-1.447986,"E20","8","U111","8","mineral","FRANCE"
"1459","8467",20,69,12,27.1,2,2.6,25.8,66.7,7.3,"WGS84",48.977311,-1.372996,"E20","8","U111","8","mineral","FRANCE"
"1460","8468",24,56,20,43.5,4,4.1,16.2,94,22.1,"WGS84",49.022215,-1.466573,"E20","8","U111","8","mineral","FRANCE"
"1461","8469",22,57,21,42.5,1,4.2,38.6,80.5,12.9,"WGS84",49.045508,-1.416598,"E20","8","U111","U150","mineral","FRANCE"
"1462","8470",16,75,8,33.7,0,3.2,49.4,447.9,9.3,"WGS84",48.85033,-1.371198,"E20","8","U111","8","mineral","FRANCE"
"1463","8471",15,74,10,32,1,3.4,19.5,55.7,8.2,"WGS84",48.674271,-1.138013,"E20","8","U111","8","mineral","FRANCE"
"1464","8472",17,54,30,34.8,0,3.6,78.6,66.2,5.7,"WGS84",48.819024,-1.143181,"E20","8","U111","8","mineral","FRANCE"
"1465","8473",14,78,8,16.1,2,1.7,73.4,289.2,11.1,"WGS84",48.551406,-1.275005,"B11","8","U111","8","mineral","FRANCE"
"1466","8474",16,74,10,28.9,0,3.1,88.8,560.1,5.5,"WGS84",48.566394,-1.305934,"E20","8","U111","8","mineral","FRANCE"
"1467","8475",17,56,27,32,0,3.1,20.5,59.2,8.8,"WGS84",48.538493,-0.860708,"E20","8","U111","8","mineral","FRANCE"
"1468","8476",20,58,21,28,1,2.7,29.5,130.6,7.4,"WGS84",48.915913,-1.082249,"E30","8","U112","8","mineral","FRANCE"
"1469","8477",19,62,19,16.5,0,1.9,26.2,84.5,8.3,"WGS84",48.993809,-1.210706,"B16","8","U111","8","mineral","FRANCE"
"1470","8478",16,32,53,34.5,0,2.8,15.1,66.1,5.8,"WGS84",49.364749,-1.491948,"E20","8","U111","U150","mineral","FRANCE"
"1471","8479",16,50,34,26.8,1,2.9,31.4,124.7,8.4,"WGS84",49.558869,-1.37012,"E20","8","U111","8","mineral","FRANCE"
"1472","8480",19,49,33,28.1,2,2.8,13.3,65.6,9.3,"WGS84",49.612079,-1.38275,"E20","8","U111","8","mineral","FRANCE"
"1473","8481",13,57,30,16.8,0,1.8,21.1,221,6.9,"WGS84",49.498791,-1.775985,"B16","8","U111","U150","mineral","FRANCE"
"1474","8483",14,64,22,21.1,1,2.3,28.4,45,10.8,"WGS84",49.303148,-1.560824,"E20","8","U111","U364","mineral","FRANCE"
"1475","8484",16,67,17,36.3,1,3.1,19,69.8,7,"WGS84",49.39822,-1.695518,"E20","8","U111","8","mineral","FRANCE"
"1476","8485",16,72,12,28.7,0,2.9,23.8,129.1,9.1,"WGS84",49.545683,-1.675326,"E20","8","U111","8","mineral","FRANCE"
"1477","8486",11,48,41,30.7,1,2.1,22.3,111.1,5,"WGS84",48.210541,0.922729,"C10","8","U111","8","mineral","FRANCE"
"1478","8487",14,79,8,10.1,0,1.1,38.2,82.8,8.6,"WGS84",48.159259,0.959143,"B32","8","U111","8","mineral","FRANCE"
"1479","8489",13,65,23,13.8,1,1.4,26.8,101.2,7,"WGS84",48.641376,0.870968,"B32","8","U111","8","mineral","FRANCE"
"1480","8490",23,60,17,14.6,1,1.5,31.1,161.8,10.4,"WGS84",48.711909,1.077768,"B11","8","U111","8","mineral","FRANCE"
"1481","8491",13,72,15,11.5,0,1.2,34.4,91.6,11.2,"WGS84",48.676253,1.084149,"B13","8","U111","8","mineral","FRANCE"
"1482","8493",52,35,13,17.5,16,1.7,32.3,247.9,25.8,"WGS84",48.551343,1.106576,"B13","8","U111","8","mineral","FRANCE"
"1483","8494",18,78,4,8.4,1,1,44.6,74.7,0,"WGS84",48.317218,1.120984,"B11","8","U111","8","mineral","FRANCE"
"1484","8495",16,69,15,12.2,0,1.6,41.5,169.4,10.4,"WGS84",48.069508,1.191578,"B16","8","U111","8","mineral","FRANCE"
"1485","8498",29,67,4,17.8,0,1.8,83.3,308.7,15.8,"WGS84",48.015021,1.417134,"B11","8","U111","8","mineral","FRANCE"
"1486","8499",26,61,12,14.7,9,1.6,22.9,279.1,20.5,"WGS84",48.104023,1.404048,"B32","8","U111","8","mineral","FRANCE"
"1487","8501",15,81,4,9.6,0,1.2,52,177.3,8.5,"WGS84",48.375055,1.165153,"B11","8","U111","8","mineral","FRANCE"
"1488","8502",16,61,23,14,2,1.5,54,359,8.7,"WGS84",48.213514,1.410443,"B41","8","U111","8","mineral","FRANCE"
"1489","8503",14,80,6,12.8,0,1.2,41.2,136.4,10.4,"WGS84",48.435035,1.236253,"B55","8","U111","8","mineral","FRANCE"
"1490","8505",14,82,4,10.7,0,1.4,28.5,89.2,11,"WGS84",48.535673,1.136716,"B11","8","U111","8","mineral","FRANCE"
"1491","8507",16,74,9,14.5,0,1.5,26.8,133.6,9.2,"WGS84",48.586376,1.318988,"B32","8","U111","8","mineral","FRANCE"
"1492","8509",16,76,8,13.1,1,1.5,39.3,188.4,9.9,"WGS84",48.815218,1.470856,"B11","8","U111","8","mineral","FRANCE"
"1493","8510",19,72,8,11.6,2,1.5,30.8,131.9,14.7,"WGS84",48.779482,1.47697,"B12","8","U111","8","mineral","FRANCE"
"1494","8511",22,70,8,10.9,0,1.3,32.1,123.3,14.2,"WGS84",48.749983,1.564248,"B13","8","U111","8","mineral","FRANCE"
"1495","8512",38,45,16,25.7,3,2.8,64.3,194.7,29.6,"WGS84",48.703943,1.435196,"B11","8","U111","8","mineral","FRANCE"
"1496","8513",16,37,47,10.3,0,1.2,37.7,177.2,8.5,"WGS84",48.642853,1.582416,"B11","8","U111","8","mineral","FRANCE"
"1497","8514",16,53,31,10.3,1,1.2,21.5,106.3,9.9,"WGS84",48.629081,1.639411,"B11","8","U111","8","mineral","FRANCE"
"1498","8515",15,57,28,14.7,0,1.7,70.5,151.2,9.2,"WGS84",48.553556,1.597548,"B13","8","U111","8","mineral","FRANCE"
"1499","8516",44,40,16,19.7,29,2.2,21.8,352.5,30.8,"WGS84",48.537593,1.627715,"B32","8","U111","8","mineral","FRANCE"
"1500","8517",24,71,5,10.6,2,1.2,42.8,199.4,16.2,"WGS84",48.504066,1.660384,"B13","8","U111","8","mineral","FRANCE"
"1501","8519",32,60,7,19.5,1,1.9,61.2,320.6,20.5,"WGS84",48.382533,1.49029,"B41","8","U111","8","mineral","FRANCE"
"1502","8520",27,70,3,12.4,1,1.4,63.4,314,15.3,"WGS84",48.428546,1.618521,"B21","8","U111","8","mineral","FRANCE"
"1503","8521",21,74,4,11.1,0,1.3,42.3,241.8,15.4,"WGS84",48.412705,1.648381,"B16","8","U111","8","mineral","FRANCE"
"1504","8522",16,77,7,14.6,0,1.6,56.5,276,12.9,"WGS84",48.259619,1.538248,"B11","8","U111","8","mineral","FRANCE"
"1505","8523",21,73,6,9.9,0,1.1,51.9,170.9,11.7,"WGS84",48.297393,1.559014,"B12","8","U111","8","mineral","FRANCE"
"1506","8524",27,70,3,12.8,1,1.5,38.2,158.8,18.2,"WGS84",48.207753,1.574106,"B32","8","U111","8","mineral","FRANCE"
"1507","8525",26,70,4,12.6,1,1.2,93.8,228.8,15.8,"WGS84",48.168256,1.526464,"B13","8","U111","8","mineral","FRANCE"
"1508","8526",37,53,10,17.6,120,2.2,72.2,485.2,33.2,"WGS84",48.047341,1.600771,"B12","8","U111","8","mineral","FRANCE"
"1509","8527",30,66,4,12.6,1,1.4,47.2,197.4,19,"WGS84",48.18252,1.713666,"B16","8","U111","8","mineral","FRANCE"
"1510","8529",29,66,5,13.7,3,1.6,51.5,375.6,21,"WGS84",48.251985,1.675203,"B32","8","U111","8","mineral","FRANCE"
"1511","8530",22,73,5,10.3,1,1.1,21.9,212.3,14.5,"WGS84",48.307608,1.693048,"B21","8","U111","8","mineral","FRANCE"
"1512","8531",29,63,8,15.4,14,1.7,36.5,294.2,24.9,"WGS84",48.36125,1.928681,"B43","8","U111","8","mineral","FRANCE"
"1513","8532",25,67,7,13.4,3,1.4,51.6,159,17.3,"WGS84",48.410921,1.866279,"B11","8","U111","8","mineral","FRANCE"
"1514","8534",28,69,3,9.3,2,1.2,56.6,220,18.7,"WGS84",48.291714,1.966878,"B21","8","U111","8","mineral","FRANCE"
"1515","8535",13,63,24,14,0,1.4,51.9,163.3,8,"WGS84",48.49129,1.035431,"B11","8","U111","8","mineral","FRANCE"
"1516","8536",35,37,27,22.7,97,2.3,41.7,1004.5,29.2,"WGS84",48.297504,0.879868,"B11","8","U111","8","mineral","FRANCE"
"1517","8537",15,75,10,17.5,0,1.7,32.3,96.4,9.3,"WGS84",48.221459,1.056566,"E20","8","U111","8","mineral","FRANCE"
"1518","8538",9,10,81,19.7,36,1.2,39.8,216.7,6.9,"WGS84",49.275475,4.126155,"B52","8","U111","8","mineral","FRANCE"
"1519","8539",18,68,14,15.3,0,1.7,55.2,284,10.8,"WGS84",48.741,0.99023,"B11","8","U111","8","mineral","FRANCE"
"1520","8543",12,84,4,9.1,0,1,14.4,101.6,9.2,"WGS84",49.0789,0.48569,"B32","8","U111","8","mineral","FRANCE"
"1521","8544",12,78,10,14.5,0,1.5,26.3,112.1,10.3,"WGS84",49.073,0.62557,"B11","8","U111","8","mineral","FRANCE"
"1522","8546",13,79,8,19.1,0,1,0,36.4,3.3,"WGS84",48.83698,0.83548,"C10","8","U120","8","mineral","FRANCE"
"1523","8547",14,78,8,14,3,1.5,58.4,461.3,12.6,"WGS84",48.99323,0.75036,"B16","8","U111","8","mineral","FRANCE"
"1524","8548",21,70,10,10.4,2,1.1,57.1,164.2,12.7,"WGS84",48.91682,1.15072,"B11","8","U111","8","mineral","FRANCE"
"1525","8549",16,72,12,14.2,10,1.4,60.6,346.3,13.2,"WGS84",48.92598,1.03901,"B11","8","U111","8","mineral","FRANCE"
"1526","8550",17,77,6,29.3,1,3,10.3,31.2,22.1,"WGS84",49.39995,0.42327,"E20","8","U111","8","mineral","FRANCE"
"1527","8551",8,81,12,10.2,0,1.2,45.4,111.2,3.5,"WGS84",49.38907,0.50889,"B32","8","U111","8","mineral","FRANCE"
"1528","8552",7,74,18,184.1,0,6,41.1,125.1,11.1,"WGS84",49.26034,0.70036,"C30","8","U120","8","organic","FRANCE"
"1529","8553",16,78,6,17.6,5,1.8,67.1,213.9,12,"WGS84",49.31832,0.74485,"B11","8","U111","8","mineral","FRANCE"
"1530","8554",16,74,10,16.9,4,1.9,82.6,220.2,13.5,"WGS84",49.14679,0.86034,"B32","8","U111","8","mineral","FRANCE"
"1531","8555",12,81,7,13.8,3,1.6,147.2,474.4,12.2,"WGS84",49.2,1.07202,"B32","8","U111","8","mineral","FRANCE"
"1532","8556",15,62,23,19.5,0,1.8,57.8,306.4,11.7,"WGS84",48.87188,1.26868,"B11","8","U111","8","mineral","FRANCE"
"1533","8557",25,44,31,15.1,25,1.7,75.3,342,17.5,"WGS84",49.01152,1.43675,"B11","8","U111","8","mineral","FRANCE"
"1534","8558",15,71,14,17.5,0,1.7,56.4,180.3,7.5,"WGS84",49.12222,0.78202,"B11","8","U111","8","mineral","FRANCE"
"1535","8559",15,82,3,10.8,4,1.3,39.6,222.6,11.5,"WGS84",49.05762,0.87687,"B11","8","U111","8","mineral","FRANCE"
"1536","8560",13,78,9,14.5,2,1.6,100.3,355.5,12.9,"WGS84",49.04861,0.98906,"B11","8","U111","8","mineral","FRANCE"
"1537","8561",12,78,10,20,0,1.9,0,59.1,5.6,"WGS84",49.09324,1.09203,"C10","8","U120","8","mineral","FRANCE"
"1538","8562",17,68,14,16.4,0,1.6,48.6,256.1,12.5,"WGS84",49.10168,1.20013,"B11","8","U111","8","mineral","FRANCE"
"1539","8563",10,79,11,12.8,2,1.5,64.4,211.2,9.8,"WGS84",49.34641,1.32232,"B11","8","U111","8","mineral","FRANCE"
"1540","8564",12,80,8,13.2,22,1.4,18.8,110.7,11.8,"WGS84",49.403,1.58989,"B11","8","U111","8","mineral","FRANCE"
"1541","8565",7,8,86,4,59,0.6,0,38.6,6.2,"WGS84",49.22361,1.37183,"E10","8","U400","8","mineral","FRANCE"
"1542","8566",21,76,3,12,0,1.3,38.1,259.9,11.4,"WGS84",49.232,1.48106,"B32","8","U111","8","mineral","FRANCE"
"1543","8567",16,73,12,15.3,0,1.6,78.4,733.8,11.2,"WGS84",49.29292,1.33192,"B11","8","U111","8","mineral","FRANCE"
"1544","8568",32,46,22,21.6,289,2.1,34.3,394.9,23.7,"WGS84",49.26628,1.69648,"B32","8","U111","8","mineral","FRANCE"
"1545","8569",20,58,22,49.2,7,3.2,14.1,97.4,16.2,"WGS84",49.13652,1.41496,"C10","8","U120","8","mineral","FRANCE"
"1546","8570",17,75,7,10.9,0,1.3,69.3,280.2,11.4,"WGS84",49.14689,1.55115,"B11","8","U111","8","mineral","FRANCE"
"1547","8572",31,38,31,14.8,397,1.3,62.8,478.8,22,"WGS84",44.32302,5.05454,"B82","F00","U111","8","mineral","FRANCE"
"1548","8573",28,32,41,11.9,135,1.5,0,229.2,17.8,"WGS84",44.68517,5.07325,"E20","8","U112","8","mineral","FRANCE"
"1549","8574",39,48,13,25.3,2,1.8,0,158.8,25.9,"WGS84",44.69538,4.92064,"C10","8","U120","U150","mineral","FRANCE"
"1550","8575",22,47,31,15.8,302,1.1,12.7,131,12.8,"WGS84",44.30854,5.13098,"B81","E10","U111","8","mineral","FRANCE"
"1551","8576",33,45,21,41.7,561,2.6,0,241,24.5,"WGS84",44.25023,5.43647,"C20","8","U120","8","mineral","FRANCE"
"1552","8577",33,50,17,19.7,470,1.8,0,218.4,19.3,"WGS84",44.16879,5.64304,"B53","8","U111","8","mineral","FRANCE"
"1553","8578",24,43,33,15.4,357,0.9,0,66.7,18,"WGS84",44.71514,4.94448,"E10","8","U370","8","mineral","FRANCE"
"1554","8579",22,25,53,16.1,0,1.7,0,105.7,13.5,"WGS84",44.5448,5.16105,"E20","8","U111","8","mineral","FRANCE"
"1555","8580",26,52,21,28,499,2,0,176.8,17.3,"WGS84",44.81983,5.23789,"C20","8","U120","U150","mineral","FRANCE"
"1556","8581",16,70,15,9.4,435,0.6,0,97.1,10.8,"WGS84",44.38519,5.22485,"E20","8","U364","8","mineral","FRANCE"
"1557","8583",17,29,54,8.2,13,1.1,40.2,129.7,12.3,"WGS84",44.56508,4.83177,"B12","8","U111","8","mineral","FRANCE"
"1558","8584",23,46,31,20.3,3,2.1,41.6,459.4,11.9,"WGS84",45.06992,5.1917,"B11","8","U111","8","mineral","FRANCE"
"1559","8585",20,42,38,15.6,15,1.8,62.8,409.3,16.9,"WGS84",44.82059,4.88419,"B11","8","U111","8","mineral","FRANCE"
"1560","8586",15,19,66,31.5,1,1.4,11.5,107.1,14.1,"WGS84",44.65515,5.20156,"C10","8","U150","U120","mineral","FRANCE"
"1561","8587",21,37,41,29.7,367,2.5,27,343.8,19.6,"WGS84",44.29771,4.90632,"E20","8","U112","8","mineral","FRANCE"
"1562","8588",16,39,45,23.2,0,2.2,0,92.2,11.4,"WGS84",44.87698,4.9297,"E20","8","U111","8","mineral","FRANCE"
"1563","8589",13,31,56,9.4,0,1.2,123.1,394.4,8.5,"WGS84",44.98243,4.86932,"B75","E10","U111","8","mineral","FRANCE"
"1564","8590",37,41,22,11.5,530,1.1,0,159.1,25.5,"WGS84",44.27216,5.53535,"C10","8","U400","8","mineral","FRANCE"
"1565","8594",30,34,37,23.1,0,2.3,0,286.3,19.4,"WGS84",45.118,5.06031,"C10","8","U120","8","mineral","FRANCE"
"1566","8595",12,18,70,7.7,0,1,20.6,118,6.2,"WGS84",45.16464,4.90343,"B16","8","U111","8","mineral","FRANCE"
"1567","8596",12,20,68,17.3,95,1.6,47.5,135.8,14.4,"WGS84",45.14909,4.95569,"C10","E10","U400","8","mineral","FRANCE"
"1568","8597",16,51,34,21.6,0,1.4,0,41.7,6.5,"WGS84",45.23143,5.17779,"C30","8","U150","8","mineral","FRANCE"
"1569","8598",17,70,12,8.8,0,1,50.9,106.6,10,"WGS84",45.27499,4.94429,"B16","8","U111","8","mineral","FRANCE"
"1570","8599",15,71,15,13.1,1,1.1,0,49.5,5.8,"WGS84",45.21748,4.87339,"C10","8","U400","8","mineral","FRANCE"
"1571","8600",6,46,48,12.7,0,1.5,17.7,46.3,5.7,"WGS84",47.297806,5.835716,"E10","8","U111","8","mineral","FRANCE"
"1572","8601",38,56,5,24.1,1,2.5,0,166.8,25.2,"WGS84",47.241953,5.787293,"E20","8","U111","8","mineral","FRANCE"
"1573","8602",39,58,3,30.5,2,3.2,15.9,238.2,23.8,"WGS84",47.156121,5.899845,"E20","8","U111","8","mineral","FRANCE"
"1574","8603",26,63,11,41.2,1,4.3,25.4,363.2,26.3,"WGS84",47.278498,6.868863,"E20","8","U111","8","mineral","FRANCE"
"1575","8604",27,52,21,58.8,426,6.1,20.1,104.1,30.5,"WGS84",47.035979,6.593806,"E20","8","U111","8","mineral","FRANCE"
"1576","8605",36,61,3,35.6,0,2.8,0,93.8,16.5,"WGS84",47.128374,6.666943,"C30","8","U120","8","mineral","FRANCE"
"1577","8606",49,47,3,56.1,2,5.5,14.7,196.2,34.9,"WGS84",47.161011,6.559288,"E20","8","U111","8","mineral","FRANCE"
"1578","8607",22,37,41,28.9,0,2.5,0,187,13.6,"WGS84",47.36254,6.122061,"E20","8","U111","8","mineral","FRANCE"
"1579","8608",29,64,7,36.5,1,2.8,0,130.1,14.6,"WGS84",47.278208,6.287071,"C30","8","U120","8","mineral","FRANCE"
"1580","8609",35,61,4,51.2,1,5,31,167.5,25.5,"WGS84",47.172998,6.373758,"E20","8","U111","8","mineral","FRANCE"
"1581","8610",46,41,12,71.4,2,6.2,0,207.9,24.5,"WGS84",47.307381,6.629,"C10","8","U120","8","mineral","FRANCE"
"1582","8611",27,64,8,28.9,2,3,12.8,124.5,12.1,"WGS84",47.282626,6.419016,"E20","8","U111","8","mineral","FRANCE"
"1583","8612",39,59,2,31.8,1,2.8,0,148,22.6,"WGS84",47.405269,6.887734,"C10","8","U120","8","mineral","FRANCE"
"1584","8613",32,61,8,26.5,1,2.4,0,166.8,14.7,"WGS84",47.376809,6.545036,"C20","8","U120","8","mineral","FRANCE"
"1585","8614",30,51,19,62.2,258,5,12.7,136.7,32.8,"WGS84",47.093861,6.168391,"E30","8","U370","8","mineral","FRANCE"
"1586","8615",11,53,35,25.2,1,2.3,0,110,21.5,"WGS84",47.43646,6.726721,"E20","8","U111","8","mineral","FRANCE"
"1587","8616",31,62,7,42.3,1,3.7,24.2,158.9,14.9,"WGS84",47.297224,6.894209,"E20","8","U111","8","mineral","FRANCE"
"1588","8617",40,55,5,60,6,4.9,0,146.4,32.9,"WGS84",47.353448,6.970264,"C10","8","U120","8","mineral","FRANCE"
"1589","8619",34,63,2,34.1,1,2.8,0,93.1,15,"WGS84",46.89426,6.130403,"D10","8","U120","8","mineral","FRANCE"
"1590","8621",13,31,56,32.9,68,3.5,25.3,134.7,20.5,"WGS84",46.809823,6.293833,"E20","8","U111","8","mineral","FRANCE"
"1591","8622",28,65,7,13.4,3,1.6,55.9,382.5,13.9,"WGS84",48.875493,3.735936,"B11","8","U111","8","mineral","FRANCE"
"1592","8623",29,44,27,34.8,285,2.5,77.7,401.8,26.9,"WGS84",49.072539,3.711083,"C10","8","U120","8","mineral","FRANCE"
"1593","8625",19,67,15,28.8,0,1.8,55.3,175.7,5.3,"WGS84",43.626166,-0.582293,"E30","8","U112","8","mineral","FRANCE"
"1594","8626",16,53,30,19.5,1,2,64.6,225.3,8.9,"WGS84",43.669426,-0.515216,"E20","8","U111","8","mineral","FRANCE"
"1595","8627",6,23,71,10.1,1,1,16.6,29.1,0,"WGS84",45.035444,0.072295,"E20","8","U111","8","mineral","FRANCE"
"1596","8628",16,33,52,18.8,0,1.6,11.6,89.3,10.2,"WGS84",45.019858,0.100711,"C20","8","U370","8","mineral","FRANCE"
"1597","8629",25,24,51,37.4,0,3,18,254.4,19,"WGS84",45.080606,0.166643,"E20","8","U370","8","mineral","FRANCE"
"1598","8630",14,22,64,34.4,0,2.1,0,122.8,7.3,"WGS84",44.903164,0.402908,"C30","8","U120","8","mineral","FRANCE"
"1599","8631",30,52,18,11.6,0,1.1,26.9,286.5,17.9,"WGS84",44.784808,0.499103,"B82","E20","U111","8","mineral","FRANCE"
"1600","8632",28,30,41,46.3,2,3.4,47,290.4,23.6,"WGS84",44.675461,0.898556,"C10","8","U400","8","mineral","FRANCE"
"1601","8633",62,29,8,12.2,6,1.3,42.1,425.5,36.8,"WGS84",44.729133,0.686459,"B13","8","U111","8","mineral","FRANCE"
"1602","8634",34,48,19,14.5,318,1.9,12.8,189.8,28.7,"WGS84",44.740296,0.608283,"B11","8","U111","8","mineral","FRANCE"
"1603","8635",49,46,5,51.1,65,5.5,11.3,111,66.5,"WGS84",45.266149,0.210568,"E20","8","U111","8","mineral","FRANCE"
"1604","8636",24,46,30,67.7,615,3.5,0,158.8,34.4,"WGS84",45.414333,0.441513,"C20","8","U400","8","mineral","FRANCE"
"1605","8637",22,31,47,39.2,289,4,11.1,85.9,22.6,"WGS84",45.452483,0.460681,"E20","8","U361","U130","mineral","FRANCE"
"1606","8638",33,49,18,40,195,4.7,19.4,183.6,33.7,"WGS84",45.262374,0.365329,"E10","8","U111","8","mineral","FRANCE"
"1607","8639",23,36,41,17,567,1.6,0,450.1,19,"WGS84",45.338436,0.40342,"B13","8","U111","8","mineral","FRANCE"
"1608","8640",39,53,7,24.1,331,2.4,14.1,139.4,27.8,"WGS84",45.228984,0.396858,"B52","8","U111","8","mineral","FRANCE"
"1609","8641",10,47,43,14.5,0,1.5,46,103.7,9.6,"WGS84",45.153486,0.563751,"E10","8","U370","8","mineral","FRANCE"
"1610","8642",10,22,68,9.8,2,0.9,18.9,92.5,2.7,"WGS84",45.580029,0.670738,"B31","8","U111","8","mineral","FRANCE"
"1611","8644",25,25,49,12.9,0,1.3,0,103.7,6.1,"WGS84",45.495248,0.736838,"B16","8","U111","8","mineral","FRANCE"
"1612","8645",25,43,32,26.8,519,1.2,26.9,276.1,17.3,"WGS84",45.298651,0.564551,"B16","8","U111","8","mineral","FRANCE"
"1613","8646",16,32,52,5.6,0,0.6,0,48.1,2.6,"WGS84",44.674872,1.101768,"E20","8","U312","8","mineral","FRANCE"
"1614","8647",18,25,57,29.2,0,2.2,37.5,191.4,8.9,"WGS84",44.679153,1.151811,"E20","8","U111","8","mineral","FRANCE"
"1615","8648",9,19,72,18.6,0,1.5,10.1,106.3,5.8,"WGS84",44.821831,1.333338,"C10","8","U120","8","mineral","FRANCE"
"1616","8649",26,49,25,54.8,574,4.4,13.1,105.6,24.6,"WGS84",44.802255,1.106949,"E20","8","U370","8","mineral","FRANCE"
"1617","8650",34,32,33,78.5,205,6.3,10.7,98.1,34.4,"WGS84",44.936966,0.779258,"F00","8","U312","U363","mineral","FRANCE"
